I240440,19/01/2024,Lahore,Al Jalil & Al khalil LHE,Al Kabeer Ph-2-Pk2," 3,086 "," 1,234 ",,,,,,NOT LIVE - RETAIN BUDGET,25%,1234.4," 65,205,217 "," 51,349,108.4 "," 13,856,108.6 ",-0.85,,0.4," 33,751 "," 28,797 ",Buried,25%,NOT LIVE,,25%,0.25,Mar-26,31,32,-16 , In Progress ,46113,Apr-2026,Duct Plan Shared,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,1,,,,,I240440,Apr-26,,,,,,,,,,,,,,,,,,,,,,
I240440,19/01/2024,Lahore,Al Jalil & Al khalil LHE,Al Kabeer Ph-2-Pk3, 776 , 310 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,310.4," 18,028,083 "," 18,028,083.0 ", -   ,-1,,0.4," 9,469 "," 7,635 ",Buried,0%,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,Not Given By BUH,Feedback Awaited,Need to retain,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,2,,,,,I240440,Feedback Awaited,,,,,,,,,,,,,,,,,,,,,,
I240440,19/01/2024,Lahore,Al Jalil & Al khalil LHE,Al Kabeer Town Ph-1, 512 , 205 ,,,,,,LIVE - 100% Completed,100%,204.8," 10,728,206 "," 1,609,231.0 "," 9,118,975.5 ",-0.85,,0.4," 4,850 "," 3,911 ",Buried,15%,LIVE,Buried,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240440,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,K Gaardens, 360 , 162 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,162," 11,056,413 "," 11,056,413.4 ",,,,0.45," 5,276 "," 4,704 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Khayaban e Sarwar," 1,110 ", 500 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,499.5," 17,604,297 "," 17,604,297.5 ",,,,0.45," 3,995 "," 15,367 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,Al Khalil Housing Scheme, 140 , 70 ,,,,, On hold ,LIVE - 100% Completed,100%,70," 2,080,553 "," 312,082.9 "," 1,768,469.8 ",0,,0.5, 408 ," 2,461 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240537,29/02/2024,Abbottabad,Abbottabad Ph2,Al Mansoor Town Ext., 440 , 176 , 15 , -   ,,,,LIVE - 100% Completed,100%,176," 3,932,662 "," 589,899.3 "," 3,342,762.7 ",-0.85,,0.4, -   ," 6,074 ",Arial,15%,LIVE,Arial,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240537,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-21-00315,30/12/2020,Gujranwala,Gujranwala Ph2,Al mansoorah colony, 492 , 197 ,,,,,,LIVE - 100% Completed,100%,196.8," 6,719,192 "," 1,007,878.8 "," 5,711,313.0 ",-0.5,,0.4," 2,143 "," 3,517 ",Buried,15%,LIVE,Buried,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-21-00315,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240704,15/05/2024,Multan,Multan Ph3,Al Nawab Rehman Villas AlKareem," 1,470 ", 588 , 41 , 2 , 8 , 31 ,,LIVE - 100% Completed,100%,588," 13,947,729 "," 2,092,159.3 "," 11,855,569.4 ",-1,,0.4," 2,289 "," 12,415 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240704,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260105,No Initiation Date,Lahore,Al Hafeez Garden & Tariq Garden,Al Raheem Gdn Ph-2 Extn.," 1,150 ", 460 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,," 22,652,076 "," 22,652,075.7 ",,,,," 11,109 "," 9,659 ",Buried,0%,Not Live,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,To be started soon,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240705,15/05/2024,Karachi,Karachi Ph5,Al Rahim City Ph-1, 488 , 195 ,,,,,,LIVE - 100% Completed,100%,195.2," 7,250,853 "," 1,087,627.9 "," 6,163,224.9 ",-0.765,,0.4," 1,076 "," 3,029 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240705,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240705,15/05/2024,Karachi,Karachi Ph5,Al Rahim City Ph-2, 480 , 192 ,,,,,,LIVE - 100% Completed,100%,192," 8,776,314 "," 1,316,447.1 "," 7,459,867.0 ",-1,,0.4," 1,365 "," 3,029 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240705,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Khayaban i Abid, 242 , 109 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,108.9," 6,512,643 "," 6,512,643.5 ",,,,0.45," 3,217 "," 3,051 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260160,No Initiation Date,Lahore,"Khyban-e-Amin, High court & Al Rehman PH4",Al Rehman Garden 4, 978 , 391 ,,,,,,NOT LIVE - RETAIN BUDGET,90%,," 21,170,252 "," 4,975,009.1 ",,,,," 10,028 "," 7,603 ",Buried,90%,Not Live,,90%,0.9,Mar-26,61,62, 14 , In Progress ,2 months,May-2026,Civil Work in Progress,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,,,,,,#N/A,May-26,,,,,,,,,,,,,,,,,,,,,,
I240682,16/05/2024,Faisalabad,Faisalabad Ph4,Al Rehmat Villa, 228 , 91 ,, 6 , 14 , 41 , Occupancy: 100 ,LIVE - 100% Completed,100%,91.2," 3,471,647 "," 520,747.0 "," 2,950,899.7 ",0,,0.4, 672 ," 2,087 ",Hybrid,15%,LIVE,Arial,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240682,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260295,No Initiation Date,Karachi,Model Town_Sh Faisal_Faisal Cant,Alamgir&Jannat ul Barkat ," 1,020 ", 408 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,," 7,583,419 "," 7,583,418.9 ",,,,," 1,115 "," 9,719 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 months,Oct-2026,"Not started yet, permission issue",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260295,No Initiation Date,Karachi,Model Town_Sh Faisal_Faisal Cant,Alfalah Society," 1,330 ", 532 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,," 9,706,626 "," 9,706,625.9 ",,,,," 1,495 "," 7,635 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 months,Oct-2026,"Not started yet, permission issue",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
INT-23-00437,29/12/2022,Lahore,Lahore Misc Areas,Al-Hamd Society, 264 , 132 ,,,,,,LIVE - 100% Completed,100%,132," 2,532,898 "," 379,934.7 "," 2,152,963.3 ",0,,0.5, 488 ," 1,459 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00437,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Main Area P1," 3,176 "," 1,429 ",,,,,,NOT LIVE - RETAIN BUDGET,0%,1429.2," 34,606,678 "," 34,606,678.2 ",,,,0.45," 7,104 "," 31,407 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240680,16/05/2024,Rahim Yar Khan,RahimYar Khan Ph2,ALi + Fort + Madina, 312 , 125 , 23 , 6 ,,,,LIVE - 100% Completed,100%,124.8," 6,278,514 "," 941,777.2 "," 5,336,737.3 ",-1,,0.4," 1,570 "," 3,453 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240680,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Main Area P2," 3,656 "," 1,645 ",,,,,,NOT LIVE - RETAIN BUDGET,0%,1645.2," 23,123,139 "," 23,123,139.1 ",,,,0.45," 2,232 "," 34,874 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I250681,26/03/2025,Lahore,CTC Lahore,Ali Park & Nadirabad P1," 1,424 ", 570 ,,,,,,NOT LIVE - RETAIN BUDGET,90%,569.6," 9,547,055 "," 2,243,557.9 "," 7,303,497.1 ",-1,,," 2,700 "," 11,591 ",Hybrid,90%,NOT LIVE,,90%,0.9,Mar-26,0,1,-47 , In Progress ,46054,Mar-2026,Cable and ADT Plan Shared,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,1,,,,,I250681,Mar-26,,,,,,,,,,,,,,,,,,,,,,
I250681,26/03/2025,Lahore,CTC Lahore,Ali Park & Nadirabad P2," 1,512 ", 605 ,,,,,,NOT LIVE - RETAIN BUDGET,70%,604.8," 9,890,121 "," 4,005,499.1 "," 5,884,622.2 ",-0.85,,," 3,207 "," 11,713 ",Hybrid,70%,NOT LIVE,,70%,0.7,Mar-26,0,1,-47 , In Progress ,46082,Mar-2026,Civil Work Completion,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,1,1,,,,I250681,Mar-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Main Area P3," 1,776 ", 799 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,799.2," 21,710,706 "," 21,710,706.2 ",,,,0.45," 4,438 "," 21,450 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Model Town," 1,012 ", 455 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,455.4," 13,749,012 "," 13,749,012.2 ",,,,0.45," 3,082 "," 12,538 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240704,15/05/2024,Multan,Multan Ph3,Ali Town," 1,486 ", 594 , 144 , 15 , 25 , 104 ,,LIVE - 100% Completed,100%,594.4," 15,226,493 "," 2,283,973.9 "," 12,942,518.9 ",-1,,0.4," 1,975 "," 10,888 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240704,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250734,No Initiation Date,Bahawalpur,Bahwalpur (P2)-B,Alibad_Colony, 278 , 111 ,,,, 20 ,,LIVE - 100% Completed,100%,111.2," 2,159,568 "," 323,935.1 ",,,,, 286 ," 2,149 ",Arial,15%,LIVE,Arial ,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,New Defence, 930 , 419 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,418.5," 27,241,910 "," 27,241,910.1 ",,,,0.45," 14,073 "," 11,863 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,New Model Town, 398 , 179 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,179.1," 4,776,861 "," 4,776,860.7 ",,,,0.45, 894 ," 5,500 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,NMC Colony 1, 296 , 133 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,133.2," 4,506,777 "," 4,506,777.2 ",,,,0.45," 1,160 "," 4,683 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,"Allabad, AliTown & IslamPura"," 1,024 ", 512 , 55 , 3 , 3 , 49 ,,LIVE - 100% Completed,100%,512," 10,704,522 "," 1,605,678.3 "," 9,098,843.5 ",-1,,0.5," 2,780 "," 8,165 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Part of New Defence, 262 , 118 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,117.9," 7,649,957 "," 7,649,956.6 ",,,,0.45," 3,705 "," 3,481 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Railway Civil Lines P1, 596 , 268 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,268.2," 12,742,348 "," 12,742,348.2 ",,,,0.45," 3,248 "," 10,985 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I250734,No Initiation Date,Bahawalpur,Bahwalpur (P2)-B,AlNoor Exct-Haram-Garden Ph-4, 298 , 119 ,,,, 37 ,,LIVE - 100% Completed,100%,119.2," 10,573,838 "," 1,586,075.7 ",,,,," 5,217 "," 4,655 ",Buried,15%,LIVE,Buried,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,AlQuresh Phase 1," 1,366 ", 683 , 200 , 23 , 33 , 144 ,,LIVE - 100% Completed,100%,683," 36,186,977 "," 5,428,046.5 "," 30,758,930.4 ",-0.85,,0.5," 19,648 "," 17,428 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,AlQuresh Phase 2," 1,420 ", 710 , -   , -   , -   , -   , On hold ,NOT LIVE - RETAIN BUDGET,100%,710," 30,642,179 "," 4,596,326.9 "," 26,045,852.2 ",-1,,0.5," 15,772 "," 13,938 ",Hybrid,100%,NOT LIVE,,100%,1,Mar-26,0,1,-47 , Completed ,46082,Mar-2026,Permission Issue With Cable Operator/C.W completed,Not Live - Permission Issues,NOT LIVE - RETAIN BUDGET,1,,,,,INT-23-00439,Mar-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Railway Civil Lines P2, 570 , 257 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,256.5," 10,735,976 "," 10,735,975.7 ",,,,0.45," 2,379 "," 13,119 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Royal city, 166 , 75 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,74.7," 4,378,506 "," 4,378,505.7 ",,,,0.45," 2,043 "," 1,901 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
INT-23-00437,29/12/2022,Lahore,Lahore Misc Areas,Al-Raheems Homes, 120 , 60 ,,,,,,LIVE - 100% Completed,100%,60," 1,163,620 "," 174,543.0 "," 989,076.8 ",-1,,0.5, 170 , 791 ,Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00437,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250734,No Initiation Date,Bahawalpur,Bahwalpur (P2)-B,Al-Rahim Garden & Crystal Homes, 484 , 194 , Not Live Yet ,,,,,LIVE - 100% Completed,100%,193.6," 9,615,395 "," 1,442,309.3 ",,,,," 1,553 "," 6,094 ",Buried,15%,LIVE,Buried,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,Crystal Home live but Al- Rahim Garden NoC Pending by society ,Live - As per Plan,LIVE - 100% Completed,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Royal Pearl Enclave," 1,768 ", 796 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,795.6," 55,303,644 "," 55,303,643.6 ",,,,0.45," 28,101 "," 23,998 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Sana Valley, 424 , 191 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,190.8," 4,178,280 "," 4,178,279.7 ",,,,0.45, 832 ," 4,652 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Feeders/Transportations,DG Khan,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 9,800,000 "," 9,800,000.0 ",,,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240539,28/02/2024,Swat,Swat Ph2,Aman kot," 2,538 "," 1,015 ",,,,, Civil Work in progress ,NOT LIVE - RETAIN BUDGET,80%,812.16," 24,196,912 "," 7,743,011.7 "," 16,453,899.9 ",-0.85,,0.4," 1,711 "," 28,333 ",Hybrid,80%,NOT LIVE,,80%,0.8,Mar-26,122,123, 75 , In Progress ,3 Months,Jul-2026,Civil Work Completion,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,1,,,,,I240539,Jul-26,,,,,,,,,,,,,,,,,,,,,,
INT-21-00315,30/12/2020,Gujranwala,Gujranwala Ph2,Aman Society, 96 , 38 ,,,,,,LIVE - 100% Completed,100%,38.4," 4,862,657 "," 729,398.6 "," 4,133,258.9 ",-1,,0.4, -   , 989 ,Buried,15%,LIVE,Buried,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-21-00315,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Usmania Village, 230 , 104 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,103.5," 6,047,770 "," 6,047,770.3 ",,,,0.45," 2,893 "," 2,351 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240678,16/05/2024,Sialkot,Sialkot,Amir Street Cap Rd & Model Town, 210 , 84 ,, -   , -   , -   , Not Lived Yet ,NOT LIVE - RETAIN BUDGET,0%,84," 1,419,696 "," 1,419,695.8 ", -   ,-0.85,,0.4, -   ," 1,541 ",Arial,0%,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,Not Given By BUH,Feedback Awaited,Need to retain ,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,2,,,,,I240678,Feedback Awaited,,,,,,,,,,,,,,,,,,,,,,
I240705,15/05/2024,Karachi,Karachi Ph5,Amynabad, 290 , 116 ,,,,,,LIVE - 100% Completed,100%,116," 5,312,051 "," 796,807.6 "," 4,515,243.3 ",-0.765,,0.4," 1,201 "," 2,459 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,Live - Completed,Live - As per Plan,LIVE - 100% Completed,,,,,,I240705,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260599,No Initiation Date,Dera Ghazi Khan,DG Khan,Zam Zam City, 262 , 118 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,117.9," 6,037,590 "," 6,037,590.3 ",,,,0.45," 1,252 "," 3,555 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I250734,No Initiation Date,Bahawalpur,Bahwalpur (P2)-B,Anwarabad Colony, 332 , 133 , Not Live Yet ,,,,,NOT LIVE - RETAIN BUDGET,85%,132.8," 5,059,406 "," 1,403,985.1 ",,,,," 1,169 "," 5,138 ",Arial,85%,Not Live,,85%,0.85,Mar-26,31,32,-16 , In Progress ,1 Month ,Apr-2026,Due to Fahad colony cable pulling pending ,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Apr-26,,,,,,,,,,,,,,,,,,,,,,
I260295,No Initiation Date,Karachi,Model Town_Sh Faisal_Faisal Cant,Anwar-e-Ibrahim, 558 , 223 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,," 5,089,047 "," 5,089,046.7 ",,,,, 866 ," 4,070 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 months,Oct-2026,"Not started yet, permission issue",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
UI2560600,No Initiation Date,Hafizabad,Hafizabad,Akhtar Town & Tarrar Road," 1,390 ", 626 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,625.5," 11,011,025 "," 11,011,025.2 ",,,,0.45," 1,723 "," 12,544 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
